indoml_id,intent
sw-KE|427,weather_query
sw-KE|428,play_game
sw-KE|430,weather_query
sw-KE|437,play_music
sw-KE|441,news_query
sw-KE|442,news_query
sw-KE|443,audio_volume_up
sw-KE|448,iot_cleaning
sw-KE|451,transport_taxi
sw-KE|456,iot_hue_lightchange
sw-KE|468,datetime_convert
sw-KE|473,qa_factoid
sw-KE|475,general_quirky
sw-KE|484,music_query
sw-KE|486,datetime_query
sw-KE|491,general_quirky
sw-KE|494,qa_factoid
sw-KE|506,play_music
sw-KE|508,qa_factoid
sw-KE|512,play_music
sw-KE|525,qa_definition
sw-KE|527,general_quirky
sw-KE|533,audio_volume_up
sw-KE|540,play_music
sw-KE|555,play_music
sw-KE|560,weather_query
sw-KE|564,iot_hue_lightchange
sw-KE|576,play_game
sw-KE|585,news_query
sw-KE|588,news_query
sw-KE|590,weather_query
sw-KE|608,audio_volume_up
sw-KE|612,alarm_set
sw-KE|614,play_game
sw-KE|625,play_music
sw-KE|631,news_query
sw-KE|635,play_game
sw-KE|651,weather_query
sw-KE|660,weather_query
sw-KE|665,play_music
sw-KE|668,takeaway_order
sw-KE|680,qa_currency
sw-KE|686,qa_factoid
sw-KE|702,play_game
sw-KE|712,news_query
sw-KE|726,weather_query
sw-KE|730,weather_query
sw-KE|738,weather_query
sw-KE|751,general_quirky
sw-KE|761,music_query
sw-KE|764,weather_query
sw-KE|765,news_query
sw-KE|767,news_query
sw-KE|768,news_query
sw-KE|779,play_game
sw-KE|781,qa_factoid
sw-KE|782,qa_factoid
sw-KE|783,play_music
sw-KE|790,weather_query
sw-KE|796,general_quirky
sw-KE|804,play_music
sw-KE|826,weather_query
sw-KE|827,play_game
sw-KE|832,weather_query
sw-KE|837,news_query
sw-KE|843,iot_cleaning
sw-KE|861,news_query
sw-KE|862,audio_volume_up
sw-KE|864,play_game
sw-KE|870,music_likeness
sw-KE|884,audio_volume_up
sw-KE|891,play_music
sw-KE|897,alarm_set
sw-KE|914,weather_query
sw-KE|920,audio_volume_up
sw-KE|931,music_likeness
sw-KE|936,lists_remove
sw-KE|939,alarm_set
sw-KE|940,weather_query
sw-KE|944,datetime_convert
sw-KE|951,weather_query
sw-KE|962,lists_createoradd
sw-KE|964,play_music
sw-KE|967,transport_taxi
sw-KE|969,news_query
sw-KE|974,recommendation_locations
sw-KE|997,weather_query
sw-KE|999,weather_query
sw-KE|1007,play_music
sw-KE|1014,datetime_query
sw-KE|1030,play_music
sw-KE|1042,play_radio
sw-KE|1043,email_sendemail
sw-KE|1047,play_music
sw-KE|1048,play_music
sw-KE|1059,iot_cleaning
sw-KE|1061,news_query
sw-KE|1063,news_query
sw-KE|1065,qa_factoid
sw-KE|1071,iot_wemo_on
sw-KE|1072,audio_volume_up
sw-KE|1076,play_music
sw-KE|1084,general_quirky
sw-KE|1090,iot_wemo_on
sw-KE|1093,news_query
sw-KE|1098,datetime_query
sw-KE|1108,play_music
sw-KE|1115,play_music
sw-KE|1120,news_query
sw-KE|1121,qa_factoid
sw-KE|1123,play_music
sw-KE|1124,play_game
sw-KE|1127,play_music
sw-KE|1144,play_music
sw-KE|1148,recommendation_locations
sw-KE|1151,iot_cleaning
sw-KE|1156,news_query
sw-KE|1158,iot_coffee
sw-KE|1160,weather_query
sw-KE|1176,play_music
sw-KE|1180,news_query
sw-KE|1191,general_quirky
sw-KE|1202,datetime_query
sw-KE|1205,weather_query
sw-KE|1217,iot_hue_lightchange
sw-KE|1238,play_radio
sw-KE|1247,email_query
sw-KE|1249,weather_query
sw-KE|1252,datetime_query
sw-KE|1256,play_game
sw-KE|1264,general_quirky
sw-KE|1266,datetime_convert
sw-KE|1276,play_music
sw-KE|1294,news_query
sw-KE|1300,general_quirky
sw-KE|1301,play_radio
sw-KE|1308,weather_query
sw-KE|1318,play_music
sw-KE|1336,play_music
sw-KE|1351,weather_query
sw-KE|1352,play_game
sw-KE|1360,audio_volume_up
sw-KE|1371,news_query
sw-KE|1372,qa_factoid
sw-KE|1374,audio_volume_up
sw-KE|1377,weather_query
sw-KE|1379,general_quirky
sw-KE|1400,music_likeness
sw-KE|1401,music_likeness
sw-KE|1404,weather_query
sw-KE|1413,play_music
sw-KE|1423,general_quirky
sw-KE|1425,general_quirky
sw-KE|1427,iot_hue_lightchange
sw-KE|1428,play_audiobook
sw-KE|1440,play_music
sw-KE|1449,play_radio
sw-KE|1452,play_game
sw-KE|1454,audio_volume_up
sw-KE|1458,qa_factoid
sw-KE|1467,play_music
sw-KE|1474,news_query
sw-KE|1483,audio_volume_up
sw-KE|1489,play_music
sw-KE|1509,weather_query
sw-KE|1510,audio_volume_up
sw-KE|1511,play_music
sw-KE|1513,play_game
sw-KE|1516,takeaway_order
sw-KE|1527,music_likeness
sw-KE|1533,news_query
sw-KE|1537,datetime_query
sw-KE|1542,weather_query
sw-KE|1546,qa_factoid
sw-KE|1547,weather_query
sw-KE|1549,news_query
sw-KE|1551,iot_cleaning
sw-KE|1554,weather_query
sw-KE|1575,iot_cleaning
sw-KE|1579,play_game
sw-KE|1581,datetime_query
sw-KE|1589,calendar_set
sw-KE|1593,play_music
sw-KE|1594,news_query
sw-KE|1607,datetime_query
sw-KE|1617,news_query
sw-KE|1622,music_likeness
sw-KE|1630,audio_volume_up
sw-KE|1635,play_music
sw-KE|1636,news_query
sw-KE|1639,play_game
sw-KE|1640,audio_volume_up
sw-KE|1646,recommendation_events
sw-KE|1653,audio_volume_mute
sw-KE|1655,general_quirky
sw-KE|1658,audio_volume_up
sw-KE|1666,news_query
sw-KE|1671,play_music
sw-KE|1675,alarm_set
sw-KE|1677,music_query
sw-KE|1683,weather_query
sw-KE|1684,general_quirky
sw-KE|1692,general_joke
sw-KE|1703,calendar_set
sw-KE|1710,audio_volume_up
sw-KE|1715,audio_volume_up
sw-KE|1719,alarm_set
sw-KE|1722,play_game
sw-KE|1741,music_query
sw-KE|1744,general_quirky
sw-KE|1745,music_likeness
sw-KE|1750,play_music
sw-KE|1756,lists_createoradd
sw-KE|1759,news_query
sw-KE|1760,news_query
sw-KE|1774,audio_volume_up
sw-KE|1777,play_music
sw-KE|1778,takeaway_order
sw-KE|1784,weather_query
sw-KE|1786,play_game
sw-KE|1794,news_query
sw-KE|1796,datetime_query
sw-KE|1803,qa_factoid
sw-KE|1804,audio_volume_up
sw-KE|1807,play_music
sw-KE|1808,play_game
sw-KE|1811,play_music
sw-KE|1812,weather_query
sw-KE|1830,iot_coffee
sw-KE|1831,takeaway_order
sw-KE|1832,play_music
sw-KE|1833,play_music
sw-KE|1862,audio_volume_up
sw-KE|1866,weather_query
sw-KE|1870,datetime_query
sw-KE|1872,music_likeness
sw-KE|1874,lists_createoradd
sw-KE|1904,news_query
sw-KE|1913,alarm_set
sw-KE|1924,iot_cleaning
sw-KE|1933,weather_query
sw-KE|1940,play_music
sw-KE|1941,iot_cleaning
sw-KE|1960,iot_hue_lightchange
sw-KE|1962,play_radio
sw-KE|1982,audio_volume_up
sw-KE|1993,audio_volume_up
sw-KE|1994,news_query
sw-KE|1995,play_music
sw-KE|2007,play_game
sw-KE|2016,play_game
sw-KE|2026,iot_cleaning
sw-KE|2030,play_music
sw-KE|2035,takeaway_query
sw-KE|2056,play_music
sw-KE|2057,music_likeness
sw-KE|2062,play_music
sw-KE|2075,audio_volume_up
sw-KE|2082,audio_volume_up
sw-KE|2085,play_music
sw-KE|2093,play_music
sw-KE|2094,play_music
sw-KE|2098,news_query
sw-KE|2108,play_game
sw-KE|2113,recommendation_events
sw-KE|2128,play_music
sw-KE|2134,general_quirky
sw-KE|2146,datetime_query
sw-KE|2156,weather_query
sw-KE|2160,play_game
sw-KE|2163,calendar_query
sw-KE|2164,play_music
sw-KE|2165,general_quirky
sw-KE|2166,alarm_set
sw-KE|2167,iot_coffee
sw-KE|2168,audio_volume_up
sw-KE|2174,qa_factoid
sw-KE|2178,weather_query
sw-KE|2198,datetime_query
sw-KE|2201,news_query
sw-KE|2203,news_query
sw-KE|2205,audio_volume_mute
sw-KE|2206,audio_volume_mute
sw-KE|2207,iot_hue_lightchange
sw-KE|2208,general_quirky
sw-KE|2220,weather_query
sw-KE|2225,play_game
sw-KE|2230,weather_query
sw-KE|2234,audio_volume_up
sw-KE|2237,news_query
sw-KE|2255,takeaway_order
sw-KE|2258,weather_query
sw-KE|2263,play_music
sw-KE|2264,play_music
sw-KE|2265,weather_query
sw-KE|2271,play_music
sw-KE|2283,iot_hue_lightchange
sw-KE|2288,iot_cleaning
sw-KE|2296,qa_stock
sw-KE|2298,weather_query
sw-KE|2309,general_quirky
sw-KE|2311,play_music
sw-KE|2315,news_query
sw-KE|2316,news_query
sw-KE|2320,weather_query
sw-KE|2322,weather_query
sw-KE|2330,news_query
sw-KE|2334,alarm_set
sw-KE|2336,iot_coffee
sw-KE|2338,play_game
sw-KE|2350,iot_hue_lightchange
sw-KE|2351,iot_hue_lightchange
sw-KE|2354,music_query
sw-KE|2355,music_query
sw-KE|2365,play_radio
sw-KE|2373,play_music
sw-KE|2384,news_query
sw-KE|2386,news_query
sw-KE|2387,music_query
sw-KE|2396,play_music
sw-KE|2400,music_likeness
sw-KE|2403,play_music
sw-KE|2408,play_music
sw-KE|2412,recommendation_events
sw-KE|2414,takeaway_order
sw-KE|2423,play_radio
sw-KE|2432,play_audiobook
sw-KE|2434,iot_cleaning
sw-KE|2438,news_query
sw-KE|2441,weather_query
sw-KE|2447,iot_coffee
sw-KE|2451,weather_query
sw-KE|2472,general_quirky
sw-KE|2480,transport_taxi
sw-KE|2496,news_query
sw-KE|2497,datetime_query
sw-KE|2498,datetime_query
sw-KE|2512,iot_coffee
sw-KE|2517,iot_cleaning
sw-KE|2527,qa_factoid
sw-KE|2531,play_music
sw-KE|2540,play_game
sw-KE|2542,iot_coffee
sw-KE|2545,weather_query
sw-KE|2548,play_music
sw-KE|2551,play_music
sw-KE|2560,play_music
sw-KE|2564,alarm_set
sw-KE|2566,weather_query
sw-KE|2573,play_music
sw-KE|2578,weather_query
sw-KE|2588,news_query
sw-KE|2591,audio_volume_up
sw-KE|2594,news_query
sw-KE|2605,play_music
sw-KE|2610,general_quirky
sw-KE|2611,weather_query
sw-KE|2615,general_quirky
sw-KE|2638,news_query
sw-KE|2639,news_query
sw-KE|2647,play_radio
sw-KE|2651,news_query
sw-KE|2673,general_quirky
sw-KE|2678,weather_query
sw-KE|2679,cooking_recipe
sw-KE|2684,play_audiobook
sw-KE|2690,play_music
sw-KE|2703,play_music
sw-KE|2704,play_music
sw-KE|2708,play_music
sw-KE|2709,play_music
sw-KE|2711,weather_query
sw-KE|2717,iot_coffee
sw-KE|2721,iot_coffee
sw-KE|2724,news_query
sw-KE|2733,iot_coffee
sw-KE|2753,iot_coffee
sw-KE|2770,play_music
sw-KE|2773,calendar_query
sw-KE|2774,weather_query
sw-KE|2775,cooking_recipe
sw-KE|2777,play_game
sw-KE|2780,general_quirky
sw-KE|2781,play_music
sw-KE|2795,play_game
sw-KE|2796,play_music
sw-KE|2798,play_music
sw-KE|2801,qa_factoid
sw-KE|2812,iot_cleaning
sw-KE|2816,cooking_recipe
sw-KE|2824,datetime_query
sw-KE|2840,datetime_query
sw-KE|2850,takeaway_query
sw-KE|2859,recommendation_events
sw-KE|2868,iot_coffee
sw-KE|2870,audio_volume_up
sw-KE|2887,news_query
sw-KE|2890,weather_query
sw-KE|2898,news_query
sw-KE|2903,play_game
sw-KE|2906,qa_maths
sw-KE|2908,takeaway_order
sw-KE|2914,datetime_query
sw-KE|2917,weather_query
sw-KE|2921,news_query
sw-KE|2927,recommendation_events
sw-KE|2931,takeaway_order
sw-KE|2957,calendar_set
sw-KE|2959,play_game
sw-KE|2960,iot_cleaning
sw-KE|2962,play_music
sw-KE|2965,weather_query
sw-KE|2975,datetime_convert
sw-KE|2983,audio_volume_up
sw-KE|2985,audio_volume_up
sw-KE|2995,news_query
sw-KE|3002,play_music
sw-KE|3008,audio_volume_up
sw-KE|3011,general_quirky
sw-KE|3020,general_quirky
sw-KE|3021,transport_taxi
sw-KE|3029,music_likeness
sw-KE|3030,music_likeness
sw-KE|3031,play_music
sw-KE|3034,iot_coffee
sw-KE|3037,news_query
sw-KE|3039,news_query
sw-KE|3050,iot_hue_lightchange
sw-KE|3060,news_query
sw-KE|3077,play_music
sw-KE|3080,calendar_remove
sw-KE|3091,general_quirky
sw-KE|3096,weather_query
sw-KE|3098,weather_query
sw-KE|3099,general_quirky
sw-KE|3101,news_query
sw-KE|3103,play_music
sw-KE|3114,music_likeness
sw-KE|3116,music_likeness
sw-KE|3117,play_music
sw-KE|3118,datetime_query
sw-KE|3124,play_music
sw-KE|3127,general_quirky
sw-KE|3128,general_quirky
sw-KE|3138,iot_coffee
sw-KE|3146,play_music
sw-KE|3161,audio_volume_mute
sw-KE|3162,audio_volume_up
sw-KE|3167,weather_query
sw-KE|3174,play_music
sw-KE|3175,iot_coffee
sw-KE|3178,music_query
sw-KE|3184,iot_coffee
sw-KE|3193,audio_volume_up
sw-KE|3196,iot_coffee
sw-KE|3204,music_likeness
sw-KE|3205,play_music
sw-KE|3207,play_game
sw-KE|3212,general_quirky
sw-KE|3213,play_music
sw-KE|3214,news_query
sw-KE|3222,audio_volume_up
sw-KE|3228,qa_factoid
sw-KE|3253,play_music
sw-KE|3264,play_music
sw-KE|3276,social_post
sw-KE|3280,takeaway_order
sw-KE|3295,takeaway_order
sw-KE|3298,weather_query
sw-KE|3305,news_query
sw-KE|3306,general_quirky
sw-KE|3320,iot_cleaning
sw-KE|3321,weather_query
sw-KE|3323,weather_query
sw-KE|3326,weather_query
sw-KE|3329,news_query
sw-KE|3330,play_music
sw-KE|3337,weather_query
sw-KE|3338,weather_query
sw-KE|3349,transport_query
sw-KE|3361,datetime_query
sw-KE|3364,play_music
sw-KE|3378,audio_volume_mute
sw-KE|3386,play_game
sw-KE|3387,audio_volume_up
sw-KE|3398,audio_volume_up
sw-KE|3400,play_audiobook
sw-KE|3401,play_music
sw-KE|3406,qa_maths
sw-KE|3407,calendar_query
sw-KE|3408,weather_query
sw-KE|3413,transport_query
sw-KE|3418,iot_coffee
sw-KE|3426,play_game
sw-KE|3433,play_music
sw-KE|3434,play_music
sw-KE|3435,audio_volume_up
sw-KE|3441,datetime_query
sw-KE|3444,audio_volume_mute
sw-KE|3447,datetime_query
sw-KE|3460,play_music
sw-KE|3474,audio_volume_up
sw-KE|3481,play_music
sw-KE|3486,play_music
sw-KE|3489,play_music
sw-KE|3492,play_music
sw-KE|3503,weather_query
sw-KE|3507,qa_definition
sw-KE|3513,play_game
sw-KE|3516,weather_query
sw-KE|3522,iot_coffee
sw-KE|3532,play_music
sw-KE|3539,play_game
sw-KE|3542,iot_hue_lightchange
sw-KE|3543,play_game
sw-KE|3546,play_music
sw-KE|3550,play_game
sw-KE|3554,play_game
sw-KE|3562,play_music
sw-KE|3566,recommendation_events
sw-KE|3568,iot_coffee
sw-KE|3570,weather_query
sw-KE|3576,news_query
sw-KE|3581,play_music
sw-KE|3582,audio_volume_mute
sw-KE|3586,weather_query
sw-KE|3590,audio_volume_up
sw-KE|3595,general_quirky
sw-KE|3598,general_quirky
sw-KE|3600,audio_volume_up
sw-KE|3603,news_query
sw-KE|3605,news_query
sw-KE|3606,recommendation_locations
sw-KE|3614,datetime_query
sw-KE|3623,news_query
sw-KE|3624,news_query
sw-KE|3631,play_music
sw-KE|3654,music_likeness
sw-KE|3669,play_music
sw-KE|3671,general_quirky
sw-KE|3674,general_quirky
sw-KE|3683,play_music
sw-KE|3686,play_music
sw-KE|3694,alarm_set
sw-KE|3695,play_game
sw-KE|3700,qa_maths
sw-KE|3702,play_music
sw-KE|3714,play_music
sw-KE|3717,play_music
sw-KE|3723,play_music
sw-KE|3725,datetime_query
sw-KE|3727,play_music
sw-KE|3734,play_game
sw-KE|3741,play_music
sw-KE|3742,play_music
sw-KE|3750,news_query
sw-KE|3761,alarm_set
sw-KE|3762,audio_volume_up
sw-KE|3771,general_quirky
sw-KE|3774,play_game
sw-KE|3775,play_game
sw-KE|3779,play_game
sw-KE|3780,play_music
sw-KE|3784,weather_query
sw-KE|3785,weather_query
sw-KE|3809,play_music
sw-KE|3812,audio_volume_mute
sw-KE|3819,play_music
sw-KE|3822,news_query
sw-KE|3829,play_music
sw-KE|3834,audio_volume_down
sw-KE|3835,takeaway_order
sw-KE|3837,play_music
sw-KE|3838,weather_query
sw-KE|3841,iot_cleaning
sw-KE|3852,weather_query
sw-KE|3859,play_music
sw-KE|3864,music_likeness
sw-KE|3870,general_quirky
sw-KE|3883,play_music
sw-KE|3884,news_query
sw-KE|3886,iot_hue_lightchange
sw-KE|3894,qa_factoid
sw-KE|3907,qa_factoid
sw-KE|3911,play_music
sw-KE|3912,play_music
sw-KE|3915,music_likeness
sw-KE|3936,iot_coffee
sw-KE|3960,calendar_set
sw-KE|3967,play_music
sw-KE|3980,takeaway_order
sw-KE|3982,play_music
sw-KE|3986,audio_volume_up
sw-KE|3993,audio_volume_mute
sw-KE|3995,datetime_query
sw-KE|4001,news_query
sw-KE|4013,play_game
sw-KE|4017,general_quirky
sw-KE|4023,news_query
sw-KE|4024,audio_volume_up
sw-KE|4026,weather_query
sw-KE|4031,play_music
sw-KE|4040,play_music
sw-KE|4043,play_music
sw-KE|4048,takeaway_query
sw-KE|4058,play_music
sw-KE|4073,datetime_query
sw-KE|4077,weather_query
sw-KE|4081,audio_volume_up
sw-KE|4084,iot_wemo_on
sw-KE|4086,general_quirky
sw-KE|4088,weather_query
sw-KE|4090,audio_volume_up
sw-KE|4104,weather_query
sw-KE|4112,datetime_convert
sw-KE|4116,play_music
sw-KE|4119,general_quirky
sw-KE|4121,audio_volume_up
sw-KE|4125,takeaway_order
sw-KE|4130,play_music
sw-KE|4132,transport_traffic
sw-KE|4136,play_music
sw-KE|4137,takeaway_query
sw-KE|4145,audio_volume_up
sw-KE|4152,play_music
sw-KE|4154,iot_wemo_on
sw-KE|4155,audio_volume_up
sw-KE|4166,audio_volume_up
sw-KE|4168,weather_query
sw-KE|4171,play_music
sw-KE|4173,play_game
sw-KE|4174,iot_hue_lightchange
sw-KE|4177,news_query
sw-KE|4178,news_query
sw-KE|4183,datetime_query
sw-KE|4186,general_quirky
sw-KE|4187,play_music
sw-KE|4189,play_music
sw-KE|4201,iot_cleaning
sw-KE|4205,play_game
sw-KE|4212,general_quirky
sw-KE|4216,play_podcasts
sw-KE|4217,cooking_recipe
sw-KE|4224,takeaway_query
sw-KE|4227,weather_query
sw-KE|4232,play_music
sw-KE|4236,iot_wemo_on
sw-KE|4240,iot_cleaning
sw-KE|4241,audio_volume_up
sw-KE|4244,iot_coffee
sw-KE|4247,iot_hue_lightchange
sw-KE|4248,play_radio
sw-KE|4249,general_quirky
sw-KE|4253,audio_volume_up
sw-KE|4254,datetime_query
sw-KE|4258,news_query
sw-KE|4266,weather_query
sw-KE|4268,play_music
sw-KE|4271,weather_query
sw-KE|4272,iot_cleaning
sw-KE|4273,play_music
sw-KE|4283,lists_createoradd
sw-KE|4290,weather_query
sw-KE|4299,audio_volume_up
sw-KE|4305,play_music
sw-KE|4309,datetime_convert
sw-KE|4312,weather_query
sw-KE|4313,weather_query
sw-KE|4319,alarm_set
sw-KE|4334,email_querycontact
sw-KE|4336,play_music
sw-KE|4346,weather_query
sw-KE|4347,audio_volume_mute
sw-KE|4355,weather_query
sw-KE|4361,audio_volume_up
sw-KE|4362,iot_coffee
sw-KE|4375,qa_factoid
sw-KE|4376,play_audiobook
sw-KE|4377,weather_query
sw-KE|4383,weather_query
sw-KE|4391,news_query
sw-KE|4400,play_audiobook
sw-KE|4402,weather_query
sw-KE|4412,news_query
sw-KE|4428,music_query
sw-KE|4436,qa_factoid
sw-KE|4439,weather_query
sw-KE|4442,iot_cleaning
sw-KE|4443,iot_coffee
sw-KE|4449,alarm_set
sw-KE|4452,play_music
sw-KE|4461,takeaway_order
sw-KE|4463,datetime_query
sw-KE|4477,play_music
sw-KE|4482,weather_query
sw-KE|4486,weather_query
sw-KE|4487,calendar_set
sw-KE|4491,news_query
sw-KE|4492,news_query
sw-KE|4496,music_query
sw-KE|4502,qa_factoid
sw-KE|4516,iot_hue_lightchange
sw-KE|4524,weather_query
sw-KE|4544,iot_coffee
sw-KE|4547,play_game
sw-KE|4550,music_likeness
sw-KE|4554,iot_cleaning
sw-KE|4560,music_likeness
sw-KE|4567,news_query
sw-KE|4580,weather_query
sw-KE|4587,play_music
sw-KE|4589,play_game
sw-KE|4601,alarm_set
sw-KE|4606,news_query
sw-KE|4614,audio_volume_up
sw-KE|4618,play_music
sw-KE|4620,play_music
sw-KE|4638,audio_volume_up
sw-KE|4653,play_game
sw-KE|4654,audio_volume_up
sw-KE|4659,news_query
sw-KE|4662,news_query
sw-KE|4667,datetime_query
sw-KE|4671,music_likeness
sw-KE|4672,music_likeness
sw-KE|4673,audio_volume_up
sw-KE|4680,iot_coffee
sw-KE|4689,weather_query
sw-KE|4692,play_music
sw-KE|4702,play_radio
sw-KE|4710,datetime_query
sw-KE|4712,play_music
sw-KE|4764,calendar_set
sw-KE|4767,news_query
sw-KE|4772,datetime_query
sw-KE|4776,qa_factoid
sw-KE|4780,calendar_query
sw-KE|4784,transport_taxi
sw-KE|4798,weather_query
sw-KE|4799,play_game
sw-KE|4803,iot_hue_lightchange
sw-KE|4809,music_query
sw-KE|4813,datetime_query
sw-KE|4826,play_music
sw-KE|4831,audio_volume_up
sw-KE|4833,datetime_query
sw-KE|4837,news_query
sw-KE|4838,play_music
sw-KE|4845,qa_factoid
sw-KE|4848,iot_coffee
sw-KE|4851,general_quirky
sw-KE|4854,play_music
sw-KE|4871,general_quirky
sw-KE|4874,play_music
sw-KE|4881,datetime_query
sw-KE|4882,qa_factoid
sw-KE|4887,music_likeness
sw-KE|4890,weather_query
sw-KE|4896,play_game
sw-KE|4909,play_music
sw-KE|4913,general_quirky
sw-KE|4917,play_podcasts
sw-KE|4921,weather_query
sw-KE|4928,play_music
sw-KE|4930,play_game
sw-KE|4933,weather_query
sw-KE|4934,news_query
sw-KE|4951,datetime_query
sw-KE|4953,news_query
sw-KE|4955,general_quirky
sw-KE|4957,datetime_query
sw-KE|4960,play_music
sw-KE|4966,play_game
sw-KE|4968,news_query
sw-KE|4973,play_game
sw-KE|4982,play_game
sw-KE|4985,social_post
sw-KE|4988,play_game
sw-KE|4992,play_music
sw-KE|4994,play_game
sw-KE|4998,music_likeness
sw-KE|5006,general_quirky
sw-KE|5009,general_quirky
sw-KE|5010,iot_coffee
sw-KE|5014,audio_volume_up
sw-KE|5016,news_query
sw-KE|5017,weather_query
sw-KE|5026,iot_coffee
sw-KE|5027,datetime_query
sw-KE|5037,play_game
sw-KE|5038,weather_query
sw-KE|5040,weather_query
sw-KE|5043,audio_volume_up
sw-KE|5047,general_quirky
sw-KE|5050,general_quirky
sw-KE|5051,audio_volume_up
sw-KE|5062,play_music
sw-KE|5074,weather_query
sw-KE|5082,alarm_set
sw-KE|5085,calendar_query
sw-KE|5103,play_game
sw-KE|5116,play_music
sw-KE|5118,takeaway_order
sw-KE|5122,transport_traffic
sw-KE|5127,general_quirky
sw-KE|5128,transport_ticket
sw-KE|5131,datetime_query
sw-KE|5134,play_music
sw-KE|5149,iot_cleaning
sw-KE|5152,play_music
sw-KE|5156,play_game
sw-KE|5157,weather_query
sw-KE|5158,play_music
sw-KE|5159,play_music
sw-KE|5160,play_music
sw-KE|5165,play_game
sw-KE|5176,weather_query
sw-KE|5196,general_quirky
sw-KE|5198,play_music
sw-KE|5199,music_likeness
sw-KE|5201,audio_volume_up
sw-KE|5204,datetime_convert
sw-KE|5219,audio_volume_up
sw-KE|5221,play_music
sw-KE|5225,datetime_query
sw-KE|5229,music_likeness
sw-KE|5243,iot_coffee
sw-KE|5245,news_query
sw-KE|5250,music_query
sw-KE|5258,music_likeness
sw-KE|5261,music_likeness
sw-KE|5270,news_query
sw-KE|5278,play_music
sw-KE|5279,play_music
sw-KE|5286,news_query
sw-KE|5292,audio_volume_up
sw-KE|5296,news_query
sw-KE|5297,news_query
sw-KE|5301,weather_query
sw-KE|5307,datetime_query
sw-KE|5318,play_music
sw-KE|5321,weather_query
sw-KE|5324,iot_coffee
sw-KE|5328,general_quirky
sw-KE|5330,cooking_recipe
sw-KE|5332,play_music
sw-KE|5333,datetime_convert
sw-KE|5339,weather_query
sw-KE|5341,iot_hue_lightup
sw-KE|5347,play_music
sw-KE|5349,iot_coffee
sw-KE|5358,alarm_set
sw-KE|5365,audio_volume_up
sw-KE|5370,recommendation_events
sw-KE|5378,play_music
sw-KE|5396,weather_query
sw-KE|5401,play_music
sw-KE|5406,takeaway_order
sw-KE|5410,news_query
sw-KE|5411,general_quirky
sw-KE|5413,play_music
sw-KE|5414,play_music
sw-KE|5427,weather_query
sw-KE|5433,weather_query
sw-KE|5439,weather_query
sw-KE|5465,qa_definition
sw-KE|5468,iot_coffee
sw-KE|5475,alarm_set
sw-KE|5481,iot_coffee
sw-KE|5488,takeaway_order
sw-KE|5497,qa_currency
sw-KE|5501,datetime_query
sw-KE|5523,datetime_convert
sw-KE|5524,weather_query
sw-KE|5525,audio_volume_mute
sw-KE|5529,play_game
sw-KE|5531,music_likeness
sw-KE|5544,music_query
sw-KE|5550,audio_volume_mute
sw-KE|5552,play_game
sw-KE|5554,music_likeness
sw-KE|5557,play_music
sw-KE|5568,alarm_set
sw-KE|5570,takeaway_order
sw-KE|5573,play_game
sw-KE|5574,lists_createoradd
sw-KE|5577,weather_query
sw-KE|5578,weather_query
sw-KE|5579,audio_volume_up
sw-KE|5584,weather_query
sw-KE|5590,iot_wemo_on
sw-KE|5593,play_game
sw-KE|5600,cooking_recipe
sw-KE|5611,iot_coffee
sw-KE|5614,play_radio
sw-KE|5615,play_game
sw-KE|5619,play_music
sw-KE|5623,alarm_set
sw-KE|5627,play_music
sw-KE|5635,alarm_set
sw-KE|5640,datetime_query
sw-KE|5650,weather_query
sw-KE|5652,weather_query
sw-KE|5658,play_music
sw-KE|5661,play_game
sw-KE|5671,recommendation_locations
sw-KE|5678,datetime_query
sw-KE|5683,play_music
sw-KE|5688,news_query
sw-KE|5691,play_music
sw-KE|5697,iot_wemo_on
sw-KE|5703,datetime_query
sw-KE|5707,play_music
sw-KE|5721,weather_query
sw-KE|5722,datetime_query
sw-KE|5727,audio_volume_up
sw-KE|5732,transport_taxi
sw-KE|5757,iot_coffee
sw-KE|5758,weather_query
sw-KE|5774,weather_query
sw-KE|5797,weather_query
sw-KE|5812,play_music
sw-KE|5813,play_music
sw-KE|5820,play_music
sw-KE|5823,qa_maths
sw-KE|5837,weather_query
sw-KE|5840,takeaway_order
sw-KE|5856,play_music
sw-KE|5871,qa_factoid
sw-KE|5886,news_query
sw-KE|5888,weather_query
sw-KE|5902,weather_query
sw-KE|5911,play_music
sw-KE|5912,play_music
sw-KE|5917,weather_query
sw-KE|5919,qa_definition
sw-KE|5930,news_query
sw-KE|5948,play_music
sw-KE|5952,general_quirky
sw-KE|5953,general_quirky
sw-KE|5955,general_quirky
sw-KE|5958,audio_volume_up
sw-KE|5966,takeaway_order
sw-KE|5970,play_music
sw-KE|5974,play_music
sw-KE|5985,news_query
sw-KE|5988,audio_volume_up
sw-KE|5996,general_quirky
sw-KE|5997,datetime_query
sw-KE|6013,play_radio
sw-KE|6014,music_query
sw-KE|6015,play_music
sw-KE|6023,weather_query
sw-KE|6024,takeaway_order
sw-KE|6025,weather_query
sw-KE|6027,play_music
sw-KE|6034,weather_query
sw-KE|6039,weather_query
sw-KE|6041,play_game
sw-KE|6045,play_music
sw-KE|6050,iot_wemo_on
sw-KE|6055,weather_query
sw-KE|6059,play_music
sw-KE|6060,weather_query
sw-KE|6061,iot_cleaning
